CFisoKop_Flex_ID,CFisoKop_Flex_Exp,CFisoKop_Flex_Sim,CFisoKop_Step_ID,CFisoKop_Step_Exp,CFisoKop_Step_Sim,GisoKop_Aldi_ID,GisoKop_Aldi_Exp,GisoKop_Aldi_Sim,GisoKop_Cload_ID,GisoKop_Cload_Exp,GisoKop_Cload_Sim,VMtisoKop_Flex_ID,VMtisoKop_Flex_Exp,VMtisoKop_Flex_Sim,VMtisoKop_Step_ID,VMtisoKop_Step_Exp,VMtisoKop_Step_Sim,GTisoKop_Aldi_ID,GTisoKop_Aldi_Exp,GTisoKop_Aldi_Sim,GTisoKop_Cload_ID,GTisoKop_Cload_Exp,GTisoKop_Cload_Sim
2722,0.0129,0.0421,2722,0.0129,0.0097,2722,0.0129,0.1364,2722,0.0129,0.1673,2722,0.0129,0.0286,2722,0.0129,0.0093,2722,0.0129,0.114,2722,0.0129,0.13
2723,0.0244,0.0325,2723,0.0244,0.0225,2723,0.0244,0.0958,2723,0.0244,0.1175,2723,0.0244,0.0246,2723,0.0244,0.0287,2723,0.0244,0.0763,2723,0.0244,0.0881
2724,-0.0193,0.0424,2724,-0.0193,0.0096,2724,-0.0193,0.1365,2724,-0.0193,0.1671,2724,-0.0193,0.029,2724,-0.0193,0.0092,2724,-0.0193,0.1149,2724,-0.0193,0.131
2725,0.0244,0.0027,2725,0.0244,0.0256,2725,0.0244,-0.0002,2725,0.0244,-0.0002,2725,0.0244,0.0019,2725,0.0244,0.0296,2725,0.0244,0.0025,2725,0.0244,0.0031
2726,0.0319,0,2726,0.0319,0.037,2726,0.0319,0,2726,0.0319,0,2726,0.0319,0,2726,0.0319,0.037,2726,0.0319,0,2726,0.0319,0
2730,-0.0142,0.0518,2730,-0.0142,0.0058,2730,-0.0142,0.217,2730,-0.0142,0.26,2730,-0.0142,0.0406,2730,-0.0142,-0.0057,2730,-0.0142,0.1927,2730,-0.0142,0.225
2731,-0.0129,0.0402,2731,-0.0129,0.0152,2731,-0.0129,0.2031,2731,-0.0129,0.2421,2731,-0.0129,0.0321,2731,-0.0129,0.0058,2731,-0.0129,0.1857,2731,-0.0129,0.2173
2733,-0.0672,0.0559,2733,-0.0672,-0.0023,2733,-0.0672,0.2193,2733,-0.0672,0.2623,2733,-0.0672,0.0428,2733,-0.0672,-0.0116,2733,-0.0672,0.1965,2733,-0.0672,0.229
2734,-0.0776,0.0481,2734,-0.0776,0.0125,2734,-0.0776,0.2091,2734,-0.0776,0.2501,2734,-0.0776,0.0347,2734,-0.0776,0.0027,2734,-0.0776,0.1847,2734,-0.0776,0.2138
2735,0.004,0.0598,2735,0.004,-0.0019,2735,0.004,0.2177,2735,0.004,0.2605,2735,0.004,0.0456,2735,0.004,-0.0099,2735,0.004,0.1987,2735,0.004,0.2293
2736,-0.0436,0.0531,2736,-0.0436,0.0114,2736,-0.0436,0.2078,2736,-0.0436,0.2488,2736,-0.0436,0.0393,2736,-0.0436,0.0038,2736,-0.0436,0.1859,2736,-0.0436,0.2127
2737,-0.0144,0.0583,2737,-0.0144,0.0007,2737,-0.0144,0.2137,2737,-0.0144,0.2561,2737,-0.0144,0.0449,2737,-0.0144,-0.0047,2737,-0.0144,0.189,2737,-0.0144,0.2156
2738,0.0191,0.0542,2738,0.0191,0.009,2738,0.0191,0.2056,2738,0.0191,0.247,2738,0.0191,0.0417,2738,0.0191,0.0034,2738,0.0191,0.1867,2738,0.0191,0.2135
2739,-0.033,0.0415,2739,-0.033,0.0004,2739,-0.033,0.1204,2739,-0.033,0.1526,2739,-0.033,0.0396,2739,-0.033,0.0014,2739,-0.033,0.109,2739,-0.033,0.1243
2740,-0.0164,0.042,2740,-0.0164,0.0098,2740,-0.0164,0.1321,2740,-0.0164,0.1659,2740,-0.0164,0.0367,2740,-0.0164,0.0083,2740,-0.0164,0.1136,2740,-0.0164,0.1307
2741,0.0084,0.0334,2741,0.0084,0.0038,2741,0.0084,0.0901,2741,0.0084,0.1192,2741,0.0084,0.0341,2741,0.0084,0.0061,2741,0.0084,0.0634,2741,0.0084,0.0734
2742,0.0141,0.0322,2742,0.0141,0.013,2742,0.0141,0.0971,2742,0.0141,0.1276,2742,0.0141,0.0304,2742,0.0141,0.0141,2742,0.0141,0.0678,2742,0.0141,0.0799
2743,0.0102,0.0289,2743,0.0102,0.0046,2743,0.0102,0.0855,2743,0.0102,0.1134,2743,0.0102,0.0282,2743,0.0102,0.0088,2743,0.0102,0.055,2743,0.0102,0.0665
2744,-0.0135,0.0278,2744,-0.0135,0.0115,2744,-0.0135,0.0892,2744,-0.0135,0.1183,2744,-0.0135,0.0262,2744,-0.0135,0.0143,2744,-0.0135,0.0586,2744,-0.0135,0.0703
2745,0.0254,0.0239,2745,0.0254,0.0048,2745,0.0254,0.08,2745,0.0254,0.1077,2745,0.0254,0.0243,2745,0.0254,0.0084,2745,0.0254,0.0483,2745,0.0254,0.0596
2746,-0.0326,0.021,2746,-0.0326,0.0098,2746,-0.0326,0.0751,2746,-0.0326,0.1009,2746,-0.0326,0.0197,2746,-0.0326,0.0128,2746,-0.0326,0.0459,2746,-0.0326,0.0567
2747,-0.0059,0.0146,2747,-0.0059,0.0034,2747,-0.0059,0.0442,2747,-0.0059,0.0561,2747,-0.0059,0.0163,2747,-0.0059,0.0071,2747,-0.0059,0.0286,2747,-0.0059,0.0345
2748,-0.0227,0.0128,2748,-0.0227,0.0071,2748,-0.0227,0.0449,2748,-0.0227,0.0583,2748,-0.0227,0.0125,2748,-0.0227,0.01,2748,-0.0227,0.0262,2748,-0.0227,0.0312
2752,0.1009,0.0267,2752,0.1009,0.0108,2752,0.1009,0.1704,2752,0.1009,0.2066,2752,0.1009,0.0127,2752,0.1009,0.0128,2752,0.1009,0.1382,2752,0.1009,0.1612
2753,0.0876,0.0274,2753,0.0876,0.0032,2753,0.0876,0.1686,2753,0.0876,0.2046,2753,0.0876,0.0133,2753,0.0876,0.005,2753,0.0876,0.1404,2753,0.0876,0.1639
2755,0.0295,0.0299,2755,0.0295,0.0104,2755,0.0295,0.166,2755,0.0295,0.2018,2755,0.0295,0.0152,2755,0.0295,0.0127,2755,0.0295,0.1339,2755,0.0295,0.1559
2756,-0.1607,0.0302,2756,-0.1607,0.0039,2756,-0.1607,0.1639,2756,-0.1607,0.1995,2756,-0.1607,0.0152,2756,-0.1607,0.0065,2756,-0.1607,0.1348,2756,-0.1607,0.1569
2757,-0.013,0.0327,2757,-0.013,0.011,2757,-0.013,0.1553,2757,-0.013,0.1906,2757,-0.013,0.0184,2757,-0.013,0.014,2757,-0.013,0.124,2757,-0.013,0.1442
2758,0.1865,0.0326,2758,0.1865,0.0045,2758,0.1865,0.1562,2758,0.1865,0.1915,2758,0.1865,0.0175,2758,0.1865,0.0088,2758,0.1865,0.1263,2758,0.1865,0.1469
2759,0.0715,0.0333,2759,0.0715,0.0115,2759,0.0715,0.1468,2759,0.0715,0.1817,2759,0.0715,0.0199,2759,0.0715,0.0148,2759,0.0715,0.1163,2759,0.0715,0.1353
2760,0.0004,0.0328,2760,0.0004,0.005,2760,0.0004,0.1477,2760,0.0004,0.1829,2760,0.0004,0.0187,2760,0.0004,0.0107,2760,0.0004,0.1167,2760,0.0004,0.136
2761,0.0452,0.0323,2761,0.0452,0.0122,2761,0.0452,0.137,2761,0.0452,0.1712,2761,0.0452,0.0205,2761,0.0452,0.0156,2761,0.0452,0.1074,2761,0.0452,0.1253
2762,0.1432,0.031,2762,0.1432,0.0059,2762,0.1432,0.1382,2762,0.1432,0.1729,2762,0.1432,0.0185,2762,0.1432,0.0121,2762,0.1432,0.1042,2762,0.1432,0.1217
2763,0.0913,0.0301,2763,0.0913,0.0125,2763,0.0913,0.1259,2763,0.0913,0.1595,2763,0.0913,0.0204,2763,0.0913,0.0158,2763,0.0913,0.0966,2763,0.0913,0.1133
2764,0.122,0.0283,2764,0.122,0.0065,2764,0.122,0.13,2764,0.122,0.1645,2764,0.122,0.0175,2764,0.122,0.0125,2764,0.122,0.0945,2764,0.122,0.1113
2765,-0.0256,0.0272,2765,-0.0256,0.0124,2765,-0.0256,0.1185,2765,-0.0256,0.152,2765,-0.0256,0.0186,2765,-0.0256,0.0148,2765,-0.0256,0.0898,2765,-0.0256,0.1062
2766,-0.0051,0.0249,2766,-0.0051,0.0067,2766,-0.0051,0.1229,2766,-0.0051,0.1574,2766,-0.0051,0.0158,2766,-0.0051,0.0121,2766,-0.0051,0.086,2766,-0.0051,0.1022
2767,0.2221,0.0196,2767,0.2221,0.0102,2767,0.2221,0.0885,2767,0.2221,0.1151,2767,0.2221,0.0111,2767,0.2221,0.0098,2767,0.2221,0.0635,2767,0.2221,0.0766
2768,0.1283,0.0185,2768,0.1283,0.0061,2768,0.1283,0.073,2768,0.1283,0.0931,2768,0.1283,0.0115,2768,0.1283,0.0089,2768,0.1283,0.0563,2768,0.1283,0.0674
2769,-0.0863,0.013,2769,-0.0863,0.0085,2769,-0.0863,0.0393,2769,-0.0863,0.0493,2769,-0.0863,0.0076,2769,-0.0863,0.0068,2769,-0.0863,0.0273,2769,-0.0863,0.0317
2770,-0.0582,0.0141,2770,-0.0582,0.0077,2770,-0.0582,0.0324,2770,-0.0582,0.0382,2770,-0.0582,0.0106,2770,-0.0582,0.0084,2770,-0.0582,0.0331,2770,-0.0582,0.0382
2774,0.0021,0.038,2774,0.0021,-0.0135,2774,0.0021,0.1906,2774,0.0021,0.2277,2774,0.0021,0.0191,2774,0.0021,-0.0167,2774,0.0021,0.1667,2774,0.0021,0.1893
2775,-0.0248,0.0381,2775,-0.0248,-0.0194,2775,-0.0248,0.1968,2775,-0.0248,0.2357,2775,-0.0248,0.0193,2775,-0.0248,-0.0236,2775,-0.0248,0.1743,2775,-0.0248,0.1995
2777,0.0651,0.0433,2777,0.0651,-0.0148,2777,0.0651,0.1866,2777,0.0651,0.2234,2777,0.0651,0.0231,2777,0.0651,-0.0164,2777,0.0651,0.1628,2777,0.0651,0.1848
2778,-0.0019,0.0457,2778,-0.0019,-0.0228,2778,-0.0019,0.1947,2778,-0.0019,0.233,2778,-0.0019,0.0249,2778,-0.0019,-0.0253,2778,-0.0019,0.1705,2778,-0.0019,0.1939
2779,0.0183,0.0479,2779,0.0183,-0.0171,2779,0.0183,0.1825,2779,0.0183,0.2193,2779,0.0183,0.0274,2779,0.0183,-0.0173,2779,0.0183,0.1589,2779,0.0183,0.1804
2780,-0.0575,0.0527,2780,-0.0575,-0.0232,2780,-0.0575,0.1921,2780,-0.0575,0.2306,2780,-0.0575,0.0323,2780,-0.0575,-0.0232,2780,-0.0575,0.1678,2780,-0.0575,0.1908
2781,0.0142,0.0507,2781,0.0142,-0.0193,2781,0.0142,0.1749,2781,0.0142,0.2114,2781,0.0142,0.0314,2781,0.0142,-0.0179,2781,0.0142,0.1538,2781,0.0142,0.1747
2782,0.0161,0.0545,2782,0.0161,-0.0245,2782,0.0161,0.176,2782,0.0161,0.2137,2782,0.0161,0.0381,2782,0.0161,-0.0217,2782,0.0161,0.159,2782,0.0161,0.1814
2783,-0.055,0.0512,2783,-0.055,-0.019,2783,-0.055,0.1644,2783,-0.055,0.2005,2783,-0.055,0.0347,2783,-0.055,-0.0161,2783,-0.055,0.1474,2783,-0.055,0.168
2784,0.0558,0.0545,2784,0.0558,-0.0251,2784,0.0558,0.1593,2784,0.0558,0.196,2784,0.0558,0.0426,2784,0.0558,-0.0198,2784,0.0558,0.1472,2784,0.0558,0.1683
2785,0.066,0.0509,2785,0.066,-0.0195,2785,0.066,0.1566,2785,0.066,0.1924,2785,0.066,0.0372,2785,0.066,-0.0155,2785,0.066,0.1421,2785,0.066,0.1623
2786,-0.0175,0.0521,2786,-0.0175,-0.0242,2786,-0.0175,0.1486,2786,-0.0175,0.184,2786,-0.0175,0.0439,2786,-0.0175,-0.0179,2786,-0.0175,0.1404,2786,-0.0175,0.1608
2787,0.0214,0.0493,2787,0.0214,-0.017,2787,0.0214,0.1479,2787,0.0214,0.1834,2787,0.0214,0.039,2787,0.0214,-0.012,2787,0.0214,0.1301,2787,0.0214,0.1491
2788,-0.042,0.0481,2788,-0.042,-0.0174,2788,-0.042,0.1324,2788,-0.042,0.1667,2788,-0.042,0.0436,2788,-0.042,-0.0098,2788,-0.042,0.1105,2788,-0.042,0.1272
2789,0.0054,0.0434,2789,0.0054,-0.0109,2789,0.0054,0.1343,2789,0.0054,0.1696,2789,0.0054,0.0372,2789,0.0054,-0.006,2789,0.0054,0.1076,2789,0.0054,0.1244
2790,-0.0117,0.0463,2790,-0.0117,-0.0132,2790,-0.0117,0.131,2790,-0.0117,0.166,2790,-0.0117,0.0443,2790,-0.0117,-0.0072,2790,-0.0117,0.1071,2790,-0.0117,0.1236
2791,0.0117,0.0271,2791,0.0117,-0.0064,2791,0.0117,0.0598,2791,0.0117,0.0707,2791,0.0117,0.0255,2791,0.0117,-0.0058,2791,0.0117,0.0587,2791,0.0117,0.0685
2792,-0.0108,0.0309,2792,-0.0108,-0.0063,2792,-0.0108,0.0881,2792,-0.0108,0.1118,2792,-0.0108,0.0291,2792,-0.0108,-0.0068,2792,-0.0108,0.0717,2792,-0.0108,0.0826
2796,-0.0205,0.0343,2796,-0.0205,0.0015,2796,-0.0205,0.188,2796,-0.0205,0.2227,2796,-0.0205,0.0123,2796,-0.0205,-0.002,2796,-0.0205,0.1642,2796,-0.0205,0.1842
2797,-0.0026,0.0372,2797,-0.0026,-0.0047,2797,-0.0026,0.1879,2797,-0.0026,0.2237,2797,-0.0026,0.0167,2797,-0.0026,-0.0071,2797,-0.0026,0.1632,2797,-0.0026,0.1842
2799,-0.0323,0.0415,2799,-0.0323,0.0002,2799,-0.0323,0.179,2799,-0.0323,0.2141,2799,-0.0323,0.0203,2799,-0.0323,-0.0027,2799,-0.0323,0.1535,2799,-0.0323,0.1728
2800,0.0135,0.0425,2800,0.0135,-0.0063,2800,0.0135,0.1817,2800,0.0135,0.2175,2800,0.0135,0.022,2800,0.0135,-0.0081,2800,0.0135,0.1569,2800,0.0135,0.1774
2801,0.0002,0.046,2801,0.0002,0.0001,2801,0.0002,0.1704,2801,0.0002,0.2052,2801,0.0002,0.0256,2801,0.0002,-0.0021,2801,0.0002,0.145,2801,0.0002,0.1638
2802,-0.0033,0.0465,2802,-0.0033,-0.0074,2802,-0.0033,0.1749,2802,-0.0033,0.2107,2802,-0.0033,0.0262,2802,-0.0033,-0.0083,2802,-0.0033,0.1508,2802,-0.0033,0.1708
2803,0.0174,0.0473,2803,0.0174,0.0014,2803,0.0174,0.1624,2803,0.0174,0.1965,2803,0.0174,0.028,2803,0.0174,-0.0003,2803,0.0174,0.1381,2803,0.0174,0.1562
2804,0.005,0.0482,2804,0.005,-0.0084,2804,0.005,0.1692,2804,0.005,0.2046,2804,0.005,0.0286,2804,0.005,-0.0085,2804,0.005,0.1466,2804,0.005,0.1663
2805,-0.0002,0.0464,2805,-0.0002,0.0004,2805,-0.0002,0.1565,2805,-0.0002,0.1903,2805,-0.0002,0.0287,2805,-0.0002,-0.0006,2805,-0.0002,0.1333,2805,-0.0002,0.1513
2806,-0.0386,0.0481,2806,-0.0386,-0.0089,2806,-0.0386,0.1625,2806,-0.0386,0.1975,2806,-0.0386,0.0301,2806,-0.0386,-0.0082,2806,-0.0386,0.1415,2806,-0.0386,0.1608
2807,0.0459,0.0444,2807,0.0459,0.0002,2807,0.0459,0.1507,2807,0.0459,0.1843,2807,0.0459,0.0285,2807,0.0459,-0.0002,2807,0.0459,0.1278,2807,0.0459,0.1455
2808,0.0553,0.047,2808,0.0553,-0.0091,2808,0.0553,0.1557,2808,0.0553,0.1906,2808,0.0553,0.031,2808,0.0553,-0.0075,2808,0.0553,0.1354,2808,0.0553,0.1543
2809,-0.0506,0.0432,2809,-0.0506,0.0005,2809,-0.0506,0.1442,2809,-0.0506,0.1771,2809,-0.0506,0.0288,2809,-0.0506,0.0009,2809,-0.0506,0.1212,2809,-0.0506,0.1384
2810,-0.0383,0.0465,2810,-0.0383,-0.0085,2810,-0.0383,0.1504,2810,-0.0383,0.1852,2810,-0.0383,0.0332,2810,-0.0383,-0.0061,2810,-0.0383,0.1301,2810,-0.0383,0.1488
2811,0.0255,0.0434,2811,0.0255,0.0019,2811,0.0255,0.1439,2811,0.0255,0.1772,2811,0.0255,0.0305,2811,0.0255,0.0024,2811,0.0255,0.1212,2811,0.0255,0.1386
2812,0.0502,0.0471,2812,0.0502,-0.0081,2812,0.0502,0.1503,2812,0.0502,0.1856,2812,0.0502,0.0351,2812,0.0502,-0.0057,2812,0.0502,0.1295,2812,0.0502,0.1482
2813,0.0537,0.0207,2813,0.0537,0.0087,2813,0.0537,0.0131,2813,0.0537,0.0132,2813,0.0537,0.0153,2813,0.0537,0.0087,2813,0.0537,0.0364,2813,0.0537,0.0419
2814,0.0679,0.0275,2814,0.0679,0.0053,2814,0.0679,0.0333,2814,0.0679,0.0373,2814,0.0679,0.0208,2814,0.0679,0.0026,2814,0.0679,0.0565,2814,0.0679,0.0656
2818,-0.0027,0.0439,2818,-0.0027,-0.0182,2818,-0.0027,0.209,2818,-0.0027,0.2526,2818,-0.0027,0.0273,2818,-0.0027,-0.0224,2818,-0.0027,0.1879,2818,-0.0027,0.2194
2819,-0.0206,0.0545,2819,-0.0206,-0.014,2819,-0.0206,0.2205,2819,-0.0206,0.2648,2819,-0.0206,0.0429,2819,-0.0206,-0.0213,2819,-0.0206,0.1978,2819,-0.0206,0.23
2821,-0.0362,0.0539,2821,-0.0362,-0.0227,2821,-0.0362,0.2086,2821,-0.0362,0.2497,2821,-0.0362,0.0356,2821,-0.0362,-0.0255,2821,-0.0362,0.1829,2821,-0.0362,0.2098
2822,-0.0195,0.0578,2822,-0.0195,-0.0137,2822,-0.0195,0.2207,2822,-0.0195,0.2641,2822,-0.0195,0.0439,2822,-0.0195,-0.0199,2822,-0.0195,0.1996,2822,-0.0195,0.2318
2823,-0.0357,0.0609,2823,-0.0357,-0.0249,2823,-0.0357,0.2078,2823,-0.0357,0.2487,2823,-0.0357,0.0424,2823,-0.0357,-0.0259,2823,-0.0357,0.1801,2823,-0.0357,0.2053
2824,-0.0114,0.0639,2824,-0.0114,-0.0192,2824,-0.0114,0.2164,2824,-0.0114,0.2578,2824,-0.0114,0.0411,2824,-0.0114,-0.0252,2824,-0.0114,0.1934,2824,-0.0114,0.2203
2825,0.0047,0.0607,2825,0.0047,-0.0273,2825,0.0047,0.2043,2825,0.0047,0.2453,2825,0.0047,0.0448,2825,0.0047,-0.0251,2825,0.0047,0.1758,2825,0.0047,0.2
2826,-0.0375,0.0598,2826,-0.0375,-0.0145,2826,-0.0375,0.1999,2826,-0.0375,0.2402,2826,-0.0375,0.0336,2826,-0.0375,-0.0179,2826,-0.0375,0.1682,2826,-0.0375,0.1902
2827,-0.0117,0.0539,2827,-0.0117,-0.0264,2827,-0.0117,0.1535,2827,-0.0117,0.1906,2827,-0.0117,0.0405,2827,-0.0117,-0.0184,2827,-0.0117,0.1471,2827,-0.0117,0.1685
2828,-0.0555,0.0476,2828,-0.0555,-0.0096,2828,-0.0555,0.1275,2828,-0.0555,0.1595,2828,-0.0555,0.0429,2828,-0.0555,-0.0062,2828,-0.0555,0.1219,2828,-0.0555,0.1378
2829,-0.0138,0.0456,2829,-0.0138,-0.021,2829,-0.0138,0.1224,2829,-0.0138,0.1547,2829,-0.0138,0.0413,2829,-0.0138,-0.0129,2829,-0.0138,0.1031,2829,-0.0138,0.1185
2830,-0.0302,0.0375,2830,-0.0302,-0.0088,2830,-0.0302,0.0956,2830,-0.0302,0.1243,2830,-0.0302,0.0367,2830,-0.0302,-0.0015,2830,-0.0302,0.0722,2830,-0.0302,0.0838
2831,-0.0323,0.0434,2831,-0.0323,-0.016,2831,-0.0323,0.1139,2831,-0.0323,0.1454,2831,-0.0323,0.0338,2831,-0.0323,-0.0079,2831,-0.0323,0.0828,2831,-0.0323,0.0997
2832,0.0248,0.0356,2832,0.0248,-0.0082,2832,0.0248,0.0952,2832,0.0248,0.1242,2832,0.0248,0.0351,2832,0.0248,-0.0008,2832,0.0248,0.0687,2832,0.0248,0.0809
2833,-0.0151,0.0389,2833,-0.0151,-0.0117,2833,-0.0151,0.1119,2833,-0.0151,0.1444,2833,-0.0151,0.03,2833,-0.0151,-0.0046,2833,-0.0151,0.0663,2833,-0.0151,0.0795
2834,-0.03,0.0287,2834,-0.03,-0.0029,2834,-0.03,0.0891,2834,-0.03,0.1182,2834,-0.03,0.0295,2834,-0.03,0.0024,2834,-0.03,0.0593,2834,-0.03,0.0714
2835,-0.0099,0.0218,2835,-0.0099,-0.0043,2835,-0.0099,0.0576,2835,-0.0099,0.0742,2835,-0.0099,0.0237,2835,-0.0099,-0.0024,2835,-0.0099,0.0482,2835,-0.0099,0.0573
2836,0.0062,0.0185,2836,0.0062,-0.0004,2836,0.0062,0.0499,2836,0.0062,0.0649,2836,0.0062,0.0216,2836,0.0062,0.0044,2836,0.0062,0.04,2836,0.0062,0.0484
2840,0.0548,0.0347,2840,0.0548,0.0185,2840,0.0548,0.2,2840,0.0548,0.2418,2840,0.0548,0.0231,2840,0.0548,0.0123,2840,0.0548,0.1745,2840,0.0548,0.2039
2841,0.0229,0.0264,2841,0.0229,0.0177,2841,0.0229,0.1784,2841,0.0229,0.2158,2841,0.0229,0.0124,2841,0.0229,0.0171,2841,0.0229,0.1473,2841,0.0229,0.1725
2843,0.0525,0.0408,2843,0.0525,0.0161,2843,0.0525,0.1938,2843,0.0525,0.2321,2843,0.0525,0.0255,2843,0.0525,0.0112,2843,0.0525,0.1665,2843,0.0525,0.1912
2844,0.0506,0.0325,2844,0.0506,0.0167,2844,0.0506,0.174,2844,0.0506,0.2105,2844,0.0506,0.0174,2844,0.0506,0.017,2844,0.0506,0.1423,2844,0.0506,0.1649
2845,-0.0654,0.0452,2845,-0.0654,0.0156,2845,-0.0654,0.1919,2845,-0.0654,0.2305,2845,-0.0654,0.0295,2845,-0.0654,0.0117,2845,-0.0654,0.1647,2845,-0.0654,0.188
2846,-0.0339,0.0359,2846,-0.0339,0.0164,2846,-0.0339,0.1688,2846,-0.0339,0.2051,2846,-0.0339,0.0206,2846,-0.0339,0.0172,2846,-0.0339,0.1369,2846,-0.0339,0.1583
2847,0.0726,0.0436,2847,0.0726,0.0173,2847,0.0726,0.1673,2847,0.0726,0.2039,2847,0.0726,0.031,2847,0.0726,0.0147,2847,0.0726,0.1514,2847,0.0726,0.1731
2848,0.1081,0.0362,2848,0.1081,0.0172,2848,0.1081,0.1531,2848,0.1081,0.189,2848,0.1081,0.0232,2848,0.1081,0.0186,2848,0.1081,0.1248,2848,0.1081,0.1446
2849,0.0747,0.0365,2849,0.0747,0.0206,2849,0.0747,0.1177,2849,0.0747,0.1499,2849,0.0747,0.0309,2849,0.0747,0.0213,2849,0.0747,0.0916,2849,0.0747,0.1065
2850,-0.0092,0.0344,2850,-0.0092,0.0179,2850,-0.0092,0.1276,2850,-0.0092,0.1604,2850,-0.0092,0.0253,2850,-0.0092,0.0201,2850,-0.0092,0.1017,2850,-0.0092,0.1183
2851,0.023,0.0332,2851,0.023,0.0187,2851,0.023,0.1094,2851,0.023,0.1411,2851,0.023,0.0296,2851,0.023,0.0206,2851,0.023,0.0826,2851,0.023,0.0968
2852,0.0089,0.0324,2852,0.0089,0.0179,2852,0.0089,0.1174,2852,0.0089,0.15,2852,0.0089,0.0262,2852,0.0089,0.0204,2852,0.0089,0.0913,2852,0.0089,0.1069
2853,0.0308,0.0285,2853,0.0308,0.0166,2853,0.0308,0.0978,2853,0.0308,0.1283,2853,0.0308,0.0264,2853,0.0308,0.0194,2853,0.0308,0.0703,2853,0.0308,0.0835
2854,0.0738,0.0298,2854,0.0738,0.0169,2854,0.0738,0.1092,2854,0.0738,0.1414,2854,0.0738,0.0254,2854,0.0738,0.0195,2854,0.0738,0.0828,2854,0.0738,0.0978
2855,0.0134,0.0238,2855,0.0134,0.0147,2855,0.0134,0.0866,2855,0.0134,0.115,2855,0.0134,0.0224,2855,0.0134,0.018,2855,0.0134,0.06,2855,0.0134,0.0725
2856,0.0367,0.0258,2856,0.0367,0.0157,2856,0.0367,0.0976,2856,0.0367,0.1279,2856,0.0367,0.023,2856,0.0367,0.0177,2856,0.0367,0.0725,2856,0.0367,0.0863
2857,-0.0188,0.0158,2857,-0.0188,0.0111,2857,-0.0188,0.0623,2857,-0.0188,0.081,2857,-0.0188,0.0152,2857,-0.0188,0.0153,2857,-0.0188,0.0412,2857,-0.0188,0.05
2858,0.0254,0.0193,2858,0.0254,0.0121,2858,0.0254,0.0749,2858,0.0254,0.0969,2858,0.0254,0.0178,2858,0.0254,0.0128,2858,0.0254,0.057,2858,0.0254,0.0685
2862,-0.0539,0.0276,2862,-0.0539,-0.0002,2862,-0.0539,0.168,2862,-0.0539,0.2041,2862,-0.0539,0.0133,2862,-0.0539,0.005,2862,-0.0539,0.1435,2862,-0.0539,0.1675
2863,0.0124,0.0299,2863,0.0124,-0.0015,2863,0.0124,0.1709,2863,0.0124,0.2075,2863,0.0124,0.0158,2863,0.0124,0.0076,2863,0.0124,0.1513,2863,0.0124,0.1763
2865,0.2182,0.0312,2865,0.2182,0.0002,2865,0.2182,0.165,2865,0.2182,0.2009,2865,0.2182,0.016,2865,0.2182,0.0061,2865,0.2182,0.1396,2865,0.2182,0.1626
2866,0.0147,0.0325,2866,0.0147,-0.0027,2866,0.0147,0.1669,2866,0.0147,0.2033,2866,0.0147,0.0173,2866,0.0147,0.0081,2866,0.0147,0.1456,2866,0.0147,0.1697
2867,-0.0336,0.0333,2867,-0.0336,0.0003,2867,-0.0336,0.1587,2867,-0.0336,0.1943,2867,-0.0336,0.018,2867,-0.0336,0.0078,2867,-0.0336,0.1314,2867,-0.0336,0.1531
2868,0.1274,0.0344,2868,0.1274,-0.0034,2868,0.1274,0.1612,2868,0.1274,0.1974,2868,0.1274,0.0187,2868,0.1274,0.0091,2868,0.1274,0.1376,2868,0.1274,0.1607
2869,-0.0164,0.0331,2869,-0.0164,0.0005,2869,-0.0164,0.1497,2869,-0.0164,0.1851,2869,-0.0164,0.0185,2869,-0.0164,0.01,2869,-0.0164,0.1185,2869,-0.0164,0.1382
2870,-0.0211,0.035,2870,-0.0211,-0.0028,2870,-0.0211,0.1541,2870,-0.0211,0.1901,2870,-0.0211,0.0202,2870,-0.0211,0.011,2870,-0.0211,0.1274,2870,-0.0211,0.1489
2871,0.036,0.0312,2871,0.036,0.0012,2871,0.036,0.1412,2871,0.036,0.1764,2871,0.036,0.0182,2871,0.036,0.0119,2871,0.036,0.1056,2871,0.036,0.124
2872,0.0514,0.0339,2872,0.0514,-0.0026,2872,0.0514,0.148,2872,0.0514,0.1841,2872,0.0514,0.0201,2872,0.0514,0.0126,2872,0.0514,0.1185,2872,0.0514,0.1391
2873,0.0516,0.0275,2873,0.0516,0.0024,2873,0.0516,0.132,2873,0.0516,0.1671,2873,0.0516,0.0169,2873,0.0516,0.0136,2873,0.0516,0.0916,2873,0.0516,0.1078
2874,0.0599,0.0282,2874,0.0599,-0.0014,2874,0.0599,0.1367,2874,0.0599,0.1726,2874,0.0599,0.0172,2874,0.0599,0.0168,2874,0.0599,0.095,2874,0.0599,0.1115
2875,0.0327,0.0235,2875,0.0327,0.0033,2875,0.0327,0.1251,2875,0.0327,0.1601,2875,0.0327,0.0149,2875,0.0327,0.0142,2875,0.0327,0.0823,2875,0.0327,0.0979
2876,0.0418,0.0182,2876,0.0418,0.0045,2876,0.0418,0.0921,2876,0.0418,0.1181,2876,0.0418,0.0116,2876,0.0418,0.0255,2876,0.0418,0.0561,2876,0.0418,0.0655
